variant,workload,n,fanout_target,groups,zipf_s,operation,runs,mean,std,ci95
node32_node64,controlled_fanout,1920000,192,10000,0.0,lookup_absent,25,14.38480088,0.20441417004481355,0.0801303546575669
node32_node64,controlled_fanout,1920000,192,10000,0.0,lookup_success,25,4.05440776,0.07936874610705823,0.03111254847396682
node32_node64,controlled_fanout,2240000,224,10000,0.0,insert,25,2.63429092,0.027112671617591195,0.010628167274095749
node32_node64,controlled_fanout,2240000,224,10000,0.0,lookup_absent,25,14.35620944,0.12747669538327444,0.04997086459024358
node32_node64,controlled_fanout,2240000,224,10000,0.0,lookup_success,25,3.99342044,0.06848955634747063,0.026847906088208483
node32_node64,controlled_fanout,2550000,255,10000,0.0,insert,25,2.59163568,0.02078247457338352,0.00814673003276634
node32_node64,controlled_fanout,2550000,255,10000,0.0,lookup_absent,25,14.18768344,0.19646230453598418,0.0770132233781058
node32_node64,controlled_fanout,2550000,255,10000,0.0,lookup_success,25,3.9484103599999996,0.05239133440264724,0.020537403085837718
node64,controlled_fanout,100,1,100,0.0,insert,25,11.47423804,1.6588301586509566,0.650261422191175
node64,controlled_fanout,100,1,100,0.0,lookup_absent,25,93.98601892,5.720463610579527,2.2424217353471745
node64,controlled_fanout,100,1,100,0.0,lookup_success,25,87.31934488,4.317468502443466,1.692447652957839
node64,controlled_fanout,200,2,100,0.0,insert,25,10.037572599999999,1.2500996151438628,0.49003904913639423
node64,controlled_fanout,200,2,100,0.0,lookup_absent,25,68.23130752,2.799488035594805,1.0973993099531636
node64,controlled_fanout,200,2,100,0.0,lookup_success,25,45.621860919999996,1.442577245422465,0.5654902802056062
node64,controlled_fanout,300,3,100,0.0,insert,25,13.35634628,4.139884859579303,1.6228348649550868
node64,controlled_fanout,300,3,100,0.0,lookup_absent,25,83.33346892,22.961837019513393,9.00104011164925
node64,controlled_fanout,300,3,100,0.0,lookup_success,25,50.46234636,13.462091069565515,5.277139699269682
node64,controlled_fanout,400,4,100,0.0,insert,25,12.638367240000001,3.2016861296707173,1.2550609628309213
node64,controlled_fanout,400,4,100,0.0,lookup_absent,25,75.43197544,16.677086732646373,6.537417999197378
node64,controlled_fanout,400,4,100,0.0,lookup_success,25,42.76112104,9.595485770717225,3.761430422121152
node64,controlled_fanout,500,5,100,0.0,insert,25,12.08533516,2.601720755268195,1.0198745360651325
node64,controlled_fanout,500,5,100,0.0,lookup_absent,25,83.60385308000001,18.28156247302352,7.166372489425219
node64,controlled_fanout,500,5,100,0.0,lookup_success,25,74.50252264,16.028756044166194,6.283272369313147
node64,controlled_fanout,600,6,100,0.0,insert,25,13.322748119999998,4.135871961127839,1.6212618087621131
node64,controlled_fanout,600,6,100,0.0,lookup_absent,25,90.48399716,23.922606777295957,9.377661856700016
node64,controlled_fanout,600,6,100,0.0,lookup_success,25,81.24766316,21.054001202788516,8.253168471493098
node64,controlled_fanout,700,7,100,0.0,insert,25,14.81117448,4.290654652937467,1.681936623951487
node64,controlled_fanout,700,7,100,0.0,lookup_absent,25,96.74720292,21.90742227488485,8.58770953175486
node64,controlled_fanout,700,7,100,0.0,lookup_success,25,85.18272992,19.492344767630787,7.640999148911268
node64,controlled_fanout,800,8,100,0.0,insert,25,14.20723988,3.9123320621819815,1.5336341683753367
node64,controlled_fanout,800,8,100,0.0,lookup_absent,25,107.00446988,19.614666398469044,7.688949228199865
node64,controlled_fanout,800,8,100,0.0,lookup_success,25,88.10164924,17.287778757281917,6.7768092728545115
node64,controlled_fanout,1000,1,1000,0.0,insert,25,12.83257676,3.6630412820299143,1.4359121825557264
node64,controlled_fanout,1000,1,1000,0.0,lookup_absent,25,88.41859624,25.048291677963302,9.818930337761614
node64,controlled_fanout,1000,1,1000,0.0,lookup_success,25,47.373195880000004,13.122251928262628,5.14392275587895
node64,controlled_fanout,1200,12,100,0.0,insert,25,12.657074119999999,1.9660264732699064,0.7706823775218032
node64,controlled_fanout,1200,12,100,0.0,lookup_absent,25,93.71501128,14.88921654166378,5.836572884332202
node64,controlled_fanout,1200,12,100,0.0,lookup_success,25,79.83567868,11.50214341257475,4.508840217729302
node64,controlled_fanout,1500,15,100,0.0,insert,25,15.09624604,2.84971573787968,1.1170885692488344
node64,controlled_fanout,1500,15,100,0.0,lookup_absent,25,102.3848742,18.57942270073449,7.283133698687919
node64,controlled_fanout,1500,15,100,0.0,lookup_success,25,86.20280128,14.97064059980226,5.868491115122486
node64,controlled_fanout,1600,16,100,0.0,insert,25,14.616460239999999,3.030068510601084,1.187786856155625
node64,controlled_fanout,1600,16,100,0.0,lookup_absent,25,101.01729756,19.694312368161526,7.720170448319318
node64,controlled_fanout,1600,16,100,0.0,lookup_success,25,84.57600872,15.983109176831851,6.2653787973180854
node64,controlled_fanout,1700,17,100,0.0,insert,25,12.65269164,2.441502616558446,0.9570690256909108
node64,controlled_fanout,1700,17,100,0.0,lookup_absent,25,107.9084958,17.52679125173952,6.870502170681893
node64,controlled_fanout,1700,17,100,0.0,lookup_success,25,90.44500608,14.257938794649988,5.589112007502795
node64,controlled_fanout,1800,18,100,0.0,insert,25,12.969741879999999,2.102861248489014,0.8243216094076935
node64,controlled_fanout,1800,18,100,0.0,lookup_absent,25,112.62170760000001,16.63774930436969,6.521997727312919
node64,controlled_fanout,1800,18,100,0.0,lookup_success,25,90.75993124,14.05758730987255,5.510574225470039
node64,controlled_fanout,2000,2,1000,0.0,insert,25,12.641385,1.9372040401457242,0.7593839837371239
node64,controlled_fanout,2000,2,1000,0.0,lookup_absent,25,84.89030236,11.247759902537533,4.409121881794713
node64,controlled_fanout,2000,2,1000,0.0,lookup_success,25,42.4864562,5.489475674758664,2.151874464505396
node64,controlled_fanout,2400,24,100,0.0,insert,25,13.47881104,2.037282090949657,0.7986145796522656
node64,controlled_fanout,2400,24,100,0.0,lookup_absent,25,109.41398644,14.249144958877126,5.585664823879833
node64,controlled_fanout,2400,24,100,0.0,lookup_success,25,91.50641764,10.244468608560439,4.0158316945556916
node64,controlled_fanout,3000,3,1000,0.0,insert,25,13.85533072,0.5550982620293838,0.21759851871551844
node64,controlled_fanout,3000,3,1000,0.0,lookup_absent,25,87.29408955999999,1.4813770406638274,0.5806997999402203
node64,controlled_fanout,3000,3,1000,0.0,lookup_success,25,41.16558664,0.430830193079968,0.16888543568734746
node64,controlled_fanout,3100,31,100,0.0,insert,25,12.93449976,1.8668287966301593,0.7317968882790225
node64,controlled_fanout,3100,31,100,0.0,lookup_absent,25,110.00594172,13.383552317664083,5.24635250852432
node64,controlled_fanout,3100,31,100,0.0,lookup_success,25,88.98017503999999,9.716732533427338,3.8089591531035167
node64,controlled_fanout,3200,32,100,0.0,insert,25,14.34506244,2.1851890195751578,0.8565940956734618
node64,controlled_fanout,3200,32,100,0.0,lookup_absent,25,109.05499035999999,15.985646037218054,6.266373246589477
node64,controlled_fanout,3200,32,100,0.0,lookup_success,25,87.30563436,12.004256741350927,4.705668642609563
node64,controlled_fanout,3300,33,100,0.0,insert,25,14.553631600000001,1.7196517700874068,0.6741034938742635
node64,controlled_fanout,3300,33,100,0.0,lookup_absent,25,112.18728612,14.280570669477981,5.597983702435369
node64,controlled_fanout,3300,33,100,0.0,lookup_success,25,87.75441472,11.929665606113243,4.676428917596391
node64,controlled_fanout,3400,34,100,0.0,insert,25,14.025892200000001,2.8314045880841694,1.1099105985289943
node64,controlled_fanout,3400,34,100,0.0,lookup_absent,25,104.6575546,22.184240692772903,8.696222351566977
node64,controlled_fanout,3400,34,100,0.0,lookup_success,25,83.20228084,16.77271054823393,6.574902534907702
node64,controlled_fanout,3700,37,100,0.0,insert,25,15.179866480000001,2.1447806646796104,0.8407540205544073
node64,controlled_fanout,3700,37,100,0.0,lookup_absent,25,108.66045332,13.773925336155626,5.399378731773005
node64,controlled_fanout,3700,37,100,0.0,lookup_success,25,86.96133328,8.965764792377794,3.5145797986120955
node64,controlled_fanout,4000,4,1000,0.0,insert,25,13.35364772,1.5761680560307365,0.6178578779640487
node64,controlled_fanout,4000,4,1000,0.0,lookup_absent,25,76.41083447999999,15.884142714976525,6.226583944270798
node64,controlled_fanout,4000,4,1000,0.0,lookup_success,25,35.04292496,5.375380355919885,2.107149099520595
node64,controlled_fanout,4000,40,100,0.0,insert,25,15.47981284,1.9008974016665279,0.7451517814532789
node64,controlled_fanout,4000,40,100,0.0,lookup_absent,25,112.68504716,10.282120557615746,4.030591258585373
node64,controlled_fanout,4000,40,100,0.0,lookup_success,25,84.90692512,9.14079429927374,3.583191365315306
node64,controlled_fanout,4700,47,100,0.0,insert,25,16.13638496,2.083678934322306,0.816802142254344
node64,controlled_fanout,4700,47,100,0.0,lookup_absent,25,112.8041042,14.626432883621163,5.733561690379496
node64,controlled_fanout,4700,47,100,0.0,lookup_success,25,82.97702296,9.377276459127303,3.675892371977903
node64,controlled_fanout,4800,48,100,0.0,insert,25,16.45448784,1.9954844554945936,0.7822299065538807
node64,controlled_fanout,4800,48,100,0.0,lookup_absent,25,113.66893532,16.332846533178458,6.402475841005955
node64,controlled_fanout,4800,48,100,0.0,lookup_success,25,83.2654428,7.2971769106742075,2.8604933489842894
node64,controlled_fanout,4900,49,100,0.0,insert,25,13.30451788,1.8994257794422,0.7445749055413424
node64,controlled_fanout,4900,49,100,0.0,lookup_absent,25,111.42897228,11.192444239548275,4.387438141902924
node64,controlled_fanout,4900,49,100,0.0,lookup_success,25,82.48812464000001,9.523733796496039,3.7333036482264474
node64,controlled_fanout,5000,5,1000,0.0,insert,25,9.28524264,0.9295105543218204,0.36436813729415357
node64,controlled_fanout,5000,5,1000,0.0,lookup_absent,25,79.34088184000001,5.5781422594367855,2.18663176569922
node64,controlled_fanout,5000,5,1000,0.0,lookup_success,25,44.9244008,2.9832441021642877,1.1694316880484008
node64,controlled_fanout,5000,50,100,0.0,insert,25,13.50266004,1.6979215112006427,0.6655852323906519
node64,controlled_fanout,5000,50,100,0.0,lookup_absent,25,115.74949972,11.417493842604081,4.4756575863008
node64,controlled_fanout,5000,50,100,0.0,lookup_success,25,81.97233208,7.976367164588177,3.126735928518565
node64,controlled_fanout,5600,56,100,0.0,insert,25,13.05460816,1.4610444014921788,0.5727294053849341
node64,controlled_fanout,5600,56,100,0.0,lookup_absent,25,110.71427724000002,10.447618885352899,4.095466603058336
node64,controlled_fanout,5600,56,100,0.0,lookup_success,25,81.64513964,5.841652862462904,2.2899279220854583
node64,controlled_fanout,6000,6,1000,0.0,insert,25,10.67394872,0.913154539134693,0.35795657934079966
node64,controlled_fanout,6000,6,1000,0.0,lookup_absent,25,88.6910936,2.941702135139461,1.1531472369746687
node64,controlled_fanout,6000,6,1000,0.0,lookup_success,25,49.31178816,2.4794647460362396,0.9719501804462058
node64,controlled_fanout,6300,63,100,0.0,insert,25,12.98909788,1.8715625822024655,0.7336525322233665
node64,controlled_fanout,6300,63,100,0.0,lookup_absent,25,113.8948508,14.944523607872435,5.858253254285994
node64,controlled_fanout,6300,63,100,0.0,lookup_success,25,78.98648263999999,9.545390880504721,3.7417932251578505
node64,controlled_fanout,6400,64,100,0.0,insert,25,13.278844,1.455373288614356,0.5705063291368275
node64,controlled_fanout,6400,64,100,0.0,lookup_absent,25,114.63889080000001,6.177177408043639,2.4214535439531066
node64,controlled_fanout,6400,64,100,0.0,lookup_success,25,80.74536348,6.7961512171165595,2.664091277109691
node64,controlled_fanout,6500,65,100,0.0,insert,25,11.882120399999998,1.2021824249530861,0.47125551058160975
node64,controlled_fanout,6500,65,100,0.0,lookup_absent,25,113.99920331999999,5.07768817318461,1.990453763888367
node64,controlled_fanout,6500,65,100,0.0,lookup_success,25,79.60674376,2.411672072898859,0.9453754525763529
node64,controlled_fanout,6600,66,100,0.0,insert,25,12.022548879999999,1.3599929828931814,0.5331172492941271
node64,controlled_fanout,6600,66,100,0.0,lookup_absent,25,107.69743772,12.870303119864356,5.045158822986828
node64,controlled_fanout,6600,66,100,0.0,lookup_success,25,78.25378868,7.630693779769406,2.9912319616696075
node64,controlled_fanout,7000,7,1000,0.0,insert,25,11.138654079999998,1.1405165888423072,0.4470825028261844
node64,controlled_fanout,7000,7,1000,0.0,lookup_absent,25,87.18965052,7.621742905827223,2.9877232190842715
node64,controlled_fanout,7000,7,1000,0.0,lookup_success,25,47.62237448,4.288098295671201,1.680934531903111
node64,controlled_fanout,8000,8,1000,0.0,insert,25,11.163543440000002,1.068891691538876,0.4190055430832394
node64,controlled_fanout,8000,8,1000,0.0,lookup_absent,25,86.38241092,7.073913677646623,2.7729741616374763
node64,controlled_fanout,8000,8,1000,0.0,lookup_success,25,47.4553784,3.933769490392095,1.542037640233701
node64,controlled_fanout,8000,80,100,0.0,insert,25,12.711923919999998,1.3588030190536236,0.5326507834690204
node64,controlled_fanout,8000,80,100,0.0,lookup_absent,25,113.40569228,5.79592637811839,2.2720031402224086
node64,controlled_fanout,8000,80,100,0.0,lookup_success,25,80.1646592,2.6492378202922646,1.0385012255545676
node64,controlled_fanout,9600,96,100,0.0,insert,25,12.04279824,1.2117630125847725,0.4750111009332308
node64,controlled_fanout,9600,96,100,0.0,lookup_absent,25,101.12978604,5.20471238816183,2.040247256159437
node64,controlled_fanout,9600,96,100,0.0,lookup_success,25,69.44815404,2.035800859264982,0.798033936831873
node64,controlled_fanout,10000,1,10000,0.0,insert,25,19.60560884,0.8070074747920397,0.31634693011847953
node64,controlled_fanout,10000,1,10000,0.0,lookup_absent,25,115.77032008,5.094399681911386,1.9970046753092632
node64,controlled_fanout,10000,1,10000,0.0,lookup_success,25,83.31725727999999,2.5010243986734446,0.9804015642799901
node64,controlled_fanout,11200,112,100,0.0,insert,25,13.780572560000001,1.2422016459160345,0.4869430451990856
node64,controlled_fanout,11200,112,100,0.0,lookup_absent,25,106.49398464,5.627102268220132,2.205824089142292
node64,controlled_fanout,11200,112,100,0.0,lookup_success,25,73.61740492,2.0777701747900315,0.8144859085176923
node64,controlled_fanout,12000,12,1000,0.0,insert,25,11.5304988,1.0145760317433499,0.3977138044433931
node64,controlled_fanout,12000,12,1000,0.0,lookup_absent,25,79.50568607999999,5.398196336450551,2.116092963888616
node64,controlled_fanout,12000,12,1000,0.0,lookup_success,25,40.75221756,7.132460410709385,2.795924480998079
node64,controlled_fanout,12800,128,100,0.0,insert,25,14.308070319999999,1.7042379136137533,0.6680612621365912
node64,controlled_fanout,12800,128,100,0.0,lookup_absent,25,104.94710703999999,8.368305871144932,3.2803759014888128
node64,controlled_fanout,12800,128,100,0.0,lookup_success,25,69.60525464,7.3094352016060276,2.8652985990295625
node64,controlled_fanout,15000,15,1000,0.0,insert,25,12.80634084,0.8943431149452042,0.35058250105852007
node64,controlled_fanout,15000,15,1000,0.0,lookup_absent,25,85.63485564000001,1.7182645925198752,0.673559720267791
node64,controlled_fanout,15000,15,1000,0.0,lookup_success,25,42.32618308,1.2386530426833258,0.4855519927318637
node64,controlled_fanout,16000,16,1000,0.0,insert,25,12.60578732,0.8642363269317463,0.3387806401572446
node64,controlled_fanout,16000,16,1000,0.0,lookup_absent,25,85.43588208,3.0267572196935264,1.1864888301198624
node64,controlled_fanout,16000,16,1000,0.0,lookup_success,25,41.888042240000004,0.7415026777437181,0.2906690496755375
node64,controlled_fanout,16000,160,100,0.0,insert,25,15.58652472,1.5824834427700587,0.6203335095658631
node64,controlled_fanout,16000,160,100,0.0,lookup_absent,25,104.20812432000001,11.293691436885931,4.427127043259285
node64,controlled_fanout,16000,160,100,0.0,lookup_success,25,63.46312296,6.508398053230222,2.5512920368662466
node64,controlled_fanout,17000,17,1000,0.0,insert,25,10.51794048,0.6533889131176086,0.2561284539421026
node64,controlled_fanout,17000,17,1000,0.0,lookup_absent,25,85.77340743999999,2.578424439240755,1.0107423801823758
node64,controlled_fanout,17000,17,1000,0.0,lookup_success,25,40.07718036,1.8175688023859866,0.7124869705353067
node64,controlled_fanout,18000,18,1000,0.0,insert,25,10.50100752,0.6396757824480385,0.2507529067196311
node64,controlled_fanout,18000,18,1000,0.0,lookup_absent,25,86.18203648000001,2.4765634364440587,0.970812867086071
node64,controlled_fanout,18000,18,1000,0.0,lookup_success,25,40.00792396,0.8393651062532078,0.3290311216512575
node64,controlled_fanout,19200,192,100,0.0,insert,25,14.03762684,2.220315456190923,0.8703636588268419
node64,controlled_fanout,19200,192,100,0.0,lookup_absent,25,90.59063784,18.2473719741257,7.152969813857274
