variant,workload,n,fanout_target,groups,zipf_s,operation,runs,mean,std,ci95,menu_count
count6_paper6,dense_uint64,65536,0,0,0.0,lookup_absent_early,25,311.4078098,7.0215118704653605,2.7524326532224213,6
count6_paper6,dense_uint64,65536,0,0,0.0,lookup_absent_late,25,97.03873892,7.472114016113749,2.9290686943165896,6
count6_paper6,dense_uint64,65536,0,0,0.0,lookup_success,25,34.001369159999996,1.2409622360489605,0.4864571965311925,6
count6_paper6,dense_uint64,131072,0,0,0.0,insert,25,11.13119944,1.7461564903813525,0.6844933442294902,6
count6_paper6,dense_uint64,131072,0,0,0.0,lookup_absent_early,25,193.54472048,8.96407464753763,3.513917261834751,6
count6_paper6,dense_uint64,131072,0,0,0.0,lookup_absent_late,25,76.44522463999999,10.433876854885062,4.0900797271149445,6
count6_paper6,dense_uint64,131072,0,0,0.0,lookup_success,25,22.63837624,3.4312341262030057,1.3450437774715782,6
count6_paper6,dense_uint64,262144,0,0,0.0,insert,25,4.99009048,0.6823597209706743,0.26748501062050434,6
count6_paper6,dense_uint64,262144,0,0,0.0,lookup_absent_early,25,158.14397648,8.361070841169223,3.2775397697383353,6
count6_paper6,dense_uint64,262144,0,0,0.0,lookup_absent_late,25,29.65056568,5.860338187668088,2.2972525695658903,6
count6_paper6,dense_uint64,262144,0,0,0.0,lookup_success,25,8.24847996,1.3759299102265494,0.5393645248088074,6
count6_paper6,dense_uint64,524288,0,0,0.0,insert,25,4.04671164,0.519711363840616,0.20372685462552145,6
count6_paper6,dense_uint64,524288,0,0,0.0,lookup_absent_early,25,209.94746996,8.338672324020456,3.268759551016019,6
count6_paper6,dense_uint64,524288,0,0,0.0,lookup_absent_late,25,21.35136372,2.3636061888710707,0.9265336260374596,6
count6_paper6,dense_uint64,524288,0,0,0.0,lookup_success,25,5.68958836,0.5838604670699642,0.22887330309142598,6
count6_paper6,dense_uint64,1048576,0,0,0.0,insert,25,3.3007818400000004,0.20302791593166852,0.07958694304521406,6
count6_paper6,dense_uint64,1048576,0,0,0.0,lookup_absent_early,25,213.20766356000001,10.028985213647747,3.9313622037499165,6
count6_paper6,dense_uint64,1048576,0,0,0.0,lookup_absent_late,25,17.9171306,0.8886090358860493,0.34833474206733134,6
count6_paper6,dense_uint64,1048576,0,0,0.0,lookup_success,25,4.67233172,0.23050983667794614,0.0903598559777549,6
count6_paper6,sparse_uint64,4096,0,0,0.0,insert,25,16.02060496,1.215558729721285,0.47649902205074374,6
count6_paper6,sparse_uint64,4096,0,0,0.0,lookup_absent_early,25,70.57494304,3.2386309172780807,1.2695433195730077,6
count6_paper6,sparse_uint64,4096,0,0,0.0,lookup_absent_late,25,62.51768596,1.8258474884029532,0.7157322154539576,6
count6_paper6,sparse_uint64,4096,0,0,0.0,lookup_success,25,41.40592404,1.2522434288895108,0.4908794241246882,6
count6_paper6,sparse_uint64,8192,0,0,0.0,insert,25,14.1090364,0.8960076693768682,0.3512350063957323,6
count6_paper6,sparse_uint64,8192,0,0,0.0,lookup_absent_early,25,59.32048172,3.1764061157990016,1.2451511973932086,6
count6_paper6,sparse_uint64,8192,0,0,0.0,lookup_absent_late,25,52.652057320000004,1.7573020813680726,0.6888624158962845,6
count6_paper6,sparse_uint64,8192,0,0,0.0,lookup_success,25,34.73093292,1.3085501250987972,0.5129516490387285,6
count6_paper6,sparse_uint64,16384,0,0,0.0,insert,25,13.1179126,0.7426828678923131,0.2911316842137867,6
count6_paper6,sparse_uint64,16384,0,0,0.0,lookup_absent_early,25,70.70736824000001,2.1568618183284305,0.8454898327847447,6
count6_paper6,sparse_uint64,16384,0,0,0.0,lookup_absent_late,25,56.370737,1.4139808932976254,0.5542805101726691,6
count6_paper6,sparse_uint64,16384,0,0,0.0,lookup_success,25,31.955867279999996,0.8772222587689096,0.34387112543741255,6
count6_paper6,sparse_uint64,32768,0,0,0.0,insert,25,12.05363828,0.630298663816707,0.2470770762161491,6
count6_paper6,sparse_uint64,32768,0,0,0.0,lookup_absent_early,25,57.25960356,0.8663972896626835,0.3396277375477719,6
count6_paper6,sparse_uint64,32768,0,0,0.0,lookup_absent_late,25,43.416554919999996,0.740291775220358,0.29019437588638036,6
count6_paper6,sparse_uint64,32768,0,0,0.0,lookup_success,25,26.22874676,0.606498473972475,0.23774740179721018,6
count6_paper6,sparse_uint64,65536,0,0,0.0,insert,25,10.630900160000001,0.748723048673188,0.2934994350798897,6
count6_paper6,sparse_uint64,65536,0,0,0.0,lookup_absent_early,25,41.886860479999996,1.6228897540429505,0.6361727835848365,6
count6_paper6,sparse_uint64,65536,0,0,0.0,lookup_absent_late,25,32.20477692,1.0470152297700812,0.4104299700698718,6
count6_paper6,sparse_uint64,65536,0,0,0.0,lookup_success,25,19.84640796,1.117217272448808,0.43794917079993273,6
count6_paper6,sparse_uint64,131072,0,0,0.0,insert,25,7.222486239999999,1.0511130710242464,0.4120363238415046,6
count6_paper6,sparse_uint64,131072,0,0,0.0,lookup_absent_early,25,34.82257244,1.2040409302101576,0.47198404464238175,6
count6_paper6,sparse_uint64,131072,0,0,0.0,lookup_absent_late,25,28.805125240000002,1.1592006081903774,0.4544066384106279,6
count6_paper6,sparse_uint64,131072,0,0,0.0,lookup_success,25,16.141684480000002,1.9979892167429887,0.7832117729632515,6
count6_paper6,sparse_uint64,262144,0,0,0.0,insert,25,4.190362840000001,0.6506669982132873,0.2550614632996086,6
count6_paper6,sparse_uint64,262144,0,0,0.0,lookup_absent_early,25,26.54393532,1.8739152055362078,0.7345747605701934,6
count6_paper6,sparse_uint64,262144,0,0,0.0,lookup_absent_late,25,19.523713,1.802440390112643,0.7065566329241559,6
count6_paper6,sparse_uint64,262144,0,0,0.0,lookup_success,25,7.973656600000001,1.3336348094343207,0.5227848452982536,6
count6_paper6,sparse_uint64,524288,0,0,0.0,insert,25,2.8243,0.2983736141002583,0.11696245672730125,6
count6_paper6,sparse_uint64,524288,0,0,0.0,lookup_absent_early,25,34.29392164,2.4302679471537854,0.9526650352842838,6
count6_paper6,sparse_uint64,524288,0,0,0.0,lookup_absent_late,25,14.12702264,1.2922225893505435,0.506551255025413,6
count6_paper6,sparse_uint64,524288,0,0,0.0,lookup_success,25,5.25616808,0.5799551492663692,0.2273424185124167,6
count6_paper6,sparse_uint64,1048576,0,0,0.0,insert,25,2.311855,0.11837312207204537,0.04640226385224178,6
count6_paper6,sparse_uint64,1048576,0,0,0.0,lookup_absent_early,25,25.040950520000003,1.5962327794731808,0.6257232495534868,6
count6_paper6,sparse_uint64,1048576,0,0,0.0,lookup_absent_late,25,9.63090668,0.8492303513428953,0.33289829772641494,6
count6_paper6,sparse_uint64,1048576,0,0,0.0,lookup_success,25,4.13568768,0.21142262171373713,0.08287766771178495,6
count6_paper6,uuid_fixture,4096,0,0,0.0,insert,25,11.77381268,0.9551369455478501,0.3744136826547572,6
count6_paper6,uuid_fixture,4096,0,0,0.0,lookup_absent_early,25,246.52441284,15.087138620023929,5.91415833904938,6
count6_paper6,uuid_fixture,4096,0,0,0.0,lookup_absent_late,25,28.87688044,1.3268118121949977,0.5201102303804391,6
count6_paper6,uuid_fixture,4096,0,0,0.0,lookup_success,25,23.08740668,0.6729177063824191,0.26378374090190826,6
count6_paper6,uuid_fixture,8192,0,0,0.0,insert,25,10.10692456,0.7105105085689025,0.2785201193590098,6
count6_paper6,uuid_fixture,8192,0,0,0.0,lookup_absent_early,25,248.3080592,15.096672566336261,5.917895646003815,6
count6_paper6,uuid_fixture,8192,0,0,0.0,lookup_absent_late,25,23.641310039999997,0.8973835831133609,0.3517743645804375,6
count6_paper6,uuid_fixture,8192,0,0,0.0,lookup_success,25,18.52822864,0.3809063794040991,0.14931530072640684,6
count6_paper6,uuid_fixture,16384,0,0,0.0,insert,25,9.13094132,0.57669598003835,0.2260648241750332,6
count6_paper6,uuid_fixture,16384,0,0,0.0,lookup_absent_early,25,238.49919144,20.10564890875389,7.881414372231523,6
count6_paper6,uuid_fixture,16384,0,0,0.0,lookup_absent_late,25,20.43183332,0.1664364975087394,0.06524310702342584,6
count6_paper6,uuid_fixture,16384,0,0,0.0,lookup_success,25,15.954149560000001,0.11809694159745696,0.046294001106203124,6
count6_paper6,uuid_fixture,32768,0,0,0.0,insert,25,8.785873239999999,0.6046571464014603,0.23702560138937243,6
count6_paper6,uuid_fixture,32768,0,0,0.0,lookup_absent_early,25,236.32545163999998,6.082756763866427,2.3844406514356393,6
count6_paper6,uuid_fixture,32768,0,0,0.0,lookup_absent_late,25,21.78004668,0.38669846778818007,0.1515857993729666,6
count6_paper6,uuid_fixture,32768,0,0,0.0,lookup_success,25,16.000368679999998,0.2678204935122463,0.10498563345680054,6
count6_paper6,uuid_fixture,65536,0,0,0.0,insert,25,7.64171328,1.0167578891997233,0.3985690925662915,6
count6_paper6,uuid_fixture,65536,0,0,0.0,lookup_absent_early,25,247.91769928000002,8.610888787379821,3.37546840465289,6
count6_paper6,uuid_fixture,65536,0,0,0.0,lookup_absent_late,25,18.24232404,1.150140752055826,0.4508551748058838,6
count6_paper6,uuid_fixture,65536,0,0,0.0,lookup_success,25,13.596152,0.9241850855366217,0.3622805535303557,6
count6_paper6,uuid_fixture,100000,0,0,0.0,insert,100,5.21564986,1.0770274068034003,0.21109737173346646,6
count6_paper6,uuid_fixture,100000,0,0,0.0,lookup_absent_early,100,270.13254738,20.722042378775846,4.061520306240066,6
count6_paper6,uuid_fixture,100000,0,0,0.0,lookup_absent_late,100,14.37876307,1.546972617526331,0.3032066330351609,6
count6_paper6,uuid_fixture,100000,0,0,0.0,lookup_success,100,9.38572722,1.635194571794171,0.3204981360716575,6
count6_paper6,words_fixture,4096,0,0,0.0,insert,25,6.741647359999999,0.4413055942714074,0.1729917929543917,6
count6_paper6,words_fixture,4096,0,0,0.0,lookup_absent_early,25,228.06146872000002,16.177733030705816,6.34167134803668,6
count6_paper6,words_fixture,4096,0,0,0.0,lookup_absent_late,25,15.35936048,0.6495348041983018,0.25461764324573427,6
count6_paper6,words_fixture,4096,0,0,0.0,lookup_success,25,9.48072776,0.3797818607522477,0.14887448941488107,6
count6_paper6,words_fixture,8192,0,0,0.0,insert,25,6.0942769199999995,0.29725617283721245,0.11652441975218727,6
count6_paper6,words_fixture,8192,0,0,0.0,lookup_absent_early,25,211.16277807999998,12.829290487859073,5.029081871240757,6
count6_paper6,words_fixture,8192,0,0,0.0,lookup_absent_late,25,14.51367108,0.3516466938111702,0.1378455039739787,6
count6_paper6,words_fixture,8192,0,0,0.0,lookup_success,25,8.1309612,0.17264254447943386,0.06767587743593807,6
count6_paper6,words_fixture,16384,0,0,0.0,insert,25,6.07034388,0.27948196061199815,0.10955692855990326,6
count6_paper6,words_fixture,16384,0,0,0.0,lookup_absent_early,25,230.74740596,5.327234141318848,2.0882757833969885,6
count6_paper6,words_fixture,16384,0,0,0.0,lookup_absent_late,25,14.40486264,0.17491488253120868,0.06856663395223381,6
count6_paper6,words_fixture,16384,0,0,0.0,lookup_success,25,7.488207999999999,0.13887129501718462,0.054437547646736376,6
count6_paper6,words_fixture,32768,0,0,0.0,insert,25,5.338345960000001,0.26926153040313816,0.10555051991803015,6
count6_paper6,words_fixture,32768,0,0,0.0,lookup_absent_early,25,236.494304,14.254620661672234,5.587811299375516,6
count6_paper6,words_fixture,32768,0,0,0.0,lookup_absent_late,25,14.064843439999999,0.2955883318605286,0.11587062608932719,6
count6_paper6,words_fixture,32768,0,0,0.0,lookup_success,25,6.48139356,0.11181195721876044,0.04383028722975409,6
count6_paper6,words_fixture,65536,0,0,0.0,insert,25,4.912914,0.21825323534600835,0.08555526825563528,6
count6_paper6,words_fixture,65536,0,0,0.0,lookup_absent_early,25,236.90996904,7.742935078330858,3.0352305507056965,6
count6_paper6,words_fixture,65536,0,0,0.0,lookup_absent_late,25,13.577752199999999,0.11638512490541959,0.04562296896292448,6
count6_paper6,words_fixture,65536,0,0,0.0,lookup_success,25,5.90525128,0.06590026893377086,0.02583290542203818,6
count6_paper6,words_fixture,131072,0,0,0.0,insert,25,3.73359752,0.4199144232026251,0.16460645389542905,6
count6_paper6,words_fixture,131072,0,0,0.0,lookup_absent_early,25,221.506933,9.185388223669404,3.6006721836784066,6
count6_paper6,words_fixture,131072,0,0,0.0,lookup_absent_late,25,11.8161484,0.9575313264401586,0.3753522799645422,6
count6_paper6,words_fixture,131072,0,0,0.0,lookup_success,25,4.62681288,0.42562466880959393,0.16684487017336083,6
count6_paper6,words_fixture,235886,0,0,0.0,insert,75,2.39552128,0.32690621959886373,0.07398584240298542,6
count6_paper6,words_fixture,235886,0,0,0.0,lookup_absent_early,75,275.01316209333334,27.155428064633515,6.145851931605666,6
count6_paper6,words_fixture,235886,0,0,0.0,lookup_absent_late,75,7.90142948,0.9796973334915714,0.22172637953256114,6
count6_paper6,words_fixture,235886,0,0,0.0,lookup_success,75,2.7277579199999997,0.3788550959093106,0.08574297990998396,6
count7_2_5_16_32_48_64_256,dense_uint64,4096,0,0,0.0,insert,25,24.90367044,2.4503417010162765,0.9605339467983803,7
count7_2_5_16_32_48_64_256,dense_uint64,4096,0,0,0.0,lookup_absent_early,25,217.77828440000002,1.2098755726641535,0.47427122448434816,7
count7_2_5_16_32_48_64_256,dense_uint64,4096,0,0,0.0,lookup_absent_late,25,138.84153292,1.2977205585427725,0.5087064589487669,7
count7_2_5_16_32_48_64_256,dense_uint64,4096,0,0,0.0,lookup_success,25,68.78717327999999,7.719810845381946,3.026165851389723,7
count7_2_5_16_32_48_64_256,dense_uint64,8192,0,0,0.0,insert,25,23.07687304,2.02829115025314,0.7950901308992309,7
count7_2_5_16_32_48_64_256,dense_uint64,8192,0,0,0.0,lookup_absent_early,25,176.09503711999997,10.608652077301418,4.158591614302155,7
count7_2_5_16_32_48_64_256,dense_uint64,8192,0,0,0.0,lookup_absent_late,25,121.17346907999999,4.813243522672128,1.886791460887474,7
count7_2_5_16_32_48_64_256,dense_uint64,8192,0,0,0.0,lookup_success,25,59.50896664,5.486217360335731,2.1505972052516062,7
count7_2_5_16_32_48_64_256,dense_uint64,16384,0,0,0.0,insert,25,18.31818744,1.1771227003109483,0.4614320985218917,7
count7_2_5_16_32_48_64_256,dense_uint64,16384,0,0,0.0,lookup_absent_early,25,215.47698172,9.836349388458094,3.855848960275573,7
count7_2_5_16_32_48_64_256,dense_uint64,16384,0,0,0.0,lookup_absent_late,25,114.55041136,5.523741458027573,2.1653066515468087,7
count7_2_5_16_32_48_64_256,dense_uint64,16384,0,0,0.0,lookup_success,25,47.880099799999996,2.2508304200291103,0.8823255246514112,7
count7_2_5_16_32_48_64_256,dense_uint64,32768,0,0,0.0,insert,25,17.74991016,0.763620224905716,0.2993391281630407,7
count7_2_5_16_32_48_64_256,dense_uint64,32768,0,0,0.0,lookup_absent_early,25,225.4643912,24.88943098542087,9.75665694628498,7
count7_2_5_16_32_48_64_256,dense_uint64,32768,0,0,0.0,lookup_absent_late,25,108.29066272,3.8702012168836637,1.517118877018396,7
count7_2_5_16_32_48_64_256,dense_uint64,32768,0,0,0.0,lookup_success,25,39.8801002,1.5912053234982493,0.6237524868113138,7
count7_2_5_16_32_48_64_256,dense_uint64,65536,0,0,0.0,insert,25,16.34339684,0.9233623111612115,0.3619580259751949,7
count7_2_5_16_32_48_64_256,dense_uint64,65536,0,0,0.0,lookup_absent_early,25,309.82183968000004,8.148905983592991,3.1943711455684527,7
count7_2_5_16_32_48_64_256,dense_uint64,65536,0,0,0.0,lookup_absent_late,25,97.07696012000001,5.233422560104375,2.0515016435609152,7
count7_2_5_16_32_48_64_256,dense_uint64,65536,0,0,0.0,lookup_success,25,33.92807124,1.1081338400506682,0.43438846529986186,7
count7_2_5_16_32_48_64_256,dense_uint64,131072,0,0,0.0,insert,25,10.283418240000001,2.273075324272718,0.8910455271149054,7
count7_2_5_16_32_48_64_256,dense_uint64,131072,0,0,0.0,lookup_absent_early,25,185.73571392000002,11.340716062985093,4.445560696690157,7
count7_2_5_16_32_48_64_256,dense_uint64,131072,0,0,0.0,lookup_absent_late,25,72.24410764,14.75381014932203,5.783493578534236,7
count7_2_5_16_32_48_64_256,dense_uint64,131072,0,0,0.0,lookup_success,25,20.04612304,3.9030290302009396,1.5299873798387682,7
count7_2_5_16_32_48_64_256,dense_uint64,262144,0,0,0.0,insert,25,4.1368174,0.872857371139944,0.34216008948685805,7
count7_2_5_16_32_48_64_256,dense_uint64,262144,0,0,0.0,lookup_absent_early,25,154.48567148,12.353027309426832,4.842386705295318,7
count7_2_5_16_32_48_64_256,dense_uint64,262144,0,0,0.0,lookup_absent_late,25,25.19181872,6.780177954399528,2.657829758124615,7
count7_2_5_16_32_48_64_256,dense_uint64,262144,0,0,0.0,lookup_success,25,6.99720848,1.5628303810748605,0.6126295093813453,7
count7_2_5_16_32_48_64_256,dense_uint64,524288,0,0,0.0,insert,25,4.27636228,0.5315261412190471,0.20835824735786646,7
count7_2_5_16_32_48_64_256,dense_uint64,524288,0,0,0.0,lookup_absent_early,25,219.98606344,7.508253030128769,2.943235187810477,7
count7_2_5_16_32_48_64_256,dense_uint64,524288,0,0,0.0,lookup_absent_late,25,21.897979919999997,1.8843614754741393,0.7386696983858626,7
count7_2_5_16_32_48_64_256,dense_uint64,524288,0,0,0.0,lookup_success,25,6.0859684000000005,0.5151530390036215,0.2019399912894196,7
count7_2_5_16_32_48_64_256,dense_uint64,1048576,0,0,0.0,insert,25,3.27967948,0.22790863746011616,0.08934018588436553,7
count7_2_5_16_32_48_64_256,dense_uint64,1048576,0,0,0.0,lookup_absent_early,25,216.83569855999997,8.955261931708765,3.510462677229836,7
count7_2_5_16_32_48_64_256,dense_uint64,1048576,0,0,0.0,lookup_absent_late,25,17.77810304,1.140305657469869,0.44699981772818864,7
count7_2_5_16_32_48_64_256,dense_uint64,1048576,0,0,0.0,lookup_success,25,4.6762864,0.2650589457076797,0.10390310671741043,7
count7_2_5_16_32_48_64_256,sparse_uint64,4096,0,0,0.0,insert,25,16.00511712,1.2244064861467345,0.47996734256951995,7
count7_2_5_16_32_48_64_256,sparse_uint64,4096,0,0,0.0,lookup_absent_early,25,72.44534336,2.0492482089431983,0.8033052979057336,7
count7_2_5_16_32_48_64_256,sparse_uint64,4096,0,0,0.0,lookup_absent_late,25,61.552379959999996,2.3676723392372883,0.928127556981017,7
count7_2_5_16_32_48_64_256,sparse_uint64,4096,0,0,0.0,lookup_success,25,40.67085424,1.27282649422009,0.49894798573427523,7
count7_2_5_16_32_48_64_256,sparse_uint64,8192,0,0,0.0,insert,25,14.094807920000001,0.840843948884389,0.3296108279626805,7
count7_2_5_16_32_48_64_256,sparse_uint64,8192,0,0,0.0,lookup_absent_early,25,64.41627268,3.5112571368815884,1.3764127976575826,7
count7_2_5_16_32_48_64_256,sparse_uint64,8192,0,0,0.0,lookup_absent_late,25,53.632794999999994,1.7408230441341046,0.6824026333005689,7
count7_2_5_16_32_48_64_256,sparse_uint64,8192,0,0,0.0,lookup_success,25,34.39885736,1.4726248514757265,0.5772689417784849,7
count7_2_5_16_32_48_64_256,sparse_uint64,16384,0,0,0.0,insert,25,11.13894844,0.5322832858646229,0.2086550480589322,7
count7_2_5_16_32_48_64_256,sparse_uint64,16384,0,0,0.0,lookup_absent_early,25,61.68476116,2.0374839291218674,0.798693700215772,7
count7_2_5_16_32_48_64_256,sparse_uint64,16384,0,0,0.0,lookup_absent_late,25,50.988651440000005,1.3894298787374724,0.5446565124650892,7
count7_2_5_16_32_48_64_256,sparse_uint64,16384,0,0,0.0,lookup_success,25,29.58597784,0.8744959277762384,0.34280240368828546,7
count7_2_5_16_32_48_64_256,sparse_uint64,32768,0,0,0.0,insert,25,11.30395624,0.5835105333121866,0.22873612905837715,7
count7_2_5_16_32_48_64_256,sparse_uint64,32768,0,0,0.0,lookup_absent_early,25,55.20706392,1.8086924091790035,0.7090074243981694,7
count7_2_5_16_32_48_64_256,sparse_uint64,32768,0,0,0.0,lookup_absent_late,25,43.38860588000001,1.0318600127139879,0.40448912498388323,7
count7_2_5_16_32_48_64_256,sparse_uint64,32768,0,0,0.0,lookup_success,25,26.025888800000004,0.7697536261080019,0.30174342143433674,7
count7_2_5_16_32_48_64_256,sparse_uint64,65536,0,0,0.0,insert,25,10.63458224,0.7186462694148327,0.2817093376106144,7
count7_2_5_16_32_48_64_256,sparse_uint64,65536,0,0,0.0,lookup_absent_early,25,41.849056440000005,0.8486153957048249,0.33265723511629136,7
count7_2_5_16_32_48_64_256,sparse_uint64,65536,0,0,0.0,lookup_absent_late,25,32.37704784,0.5964754309228836,0.23381836892177038,7
count7_2_5_16_32_48_64_256,sparse_uint64,65536,0,0,0.0,lookup_success,25,19.98161116,0.7256386565127583,0.28445035335300123,7
count7_2_5_16_32_48_64_256,sparse_uint64,131072,0,0,0.0,insert,25,8.20766216,0.8811074549131662,0.3453941223259612,7
count7_2_5_16_32_48_64_256,sparse_uint64,131072,0,0,0.0,lookup_absent_early,25,34.58222372,1.0592709174425703,0.4152341996374876,7
count7_2_5_16_32_48_64_256,sparse_uint64,131072,0,0,0.0,lookup_absent_late,25,28.921887560000002,1.4622826044530823,0.5732147809456083,7
count7_2_5_16_32_48_64_256,sparse_uint64,131072,0,0,0.0,lookup_success,25,17.63106904,0.8327743495898454,0.32644754503921936,7
count7_2_5_16_32_48_64_256,sparse_uint64,262144,0,0,0.0,insert,25,4.17679024,0.7307844978736482,0.28646752316647006,7
count7_2_5_16_32_48_64_256,sparse_uint64,262144,0,0,0.0,lookup_absent_early,25,26.4167494,2.167064388670843,0.8494892403589704,7
count7_2_5_16_32_48_64_256,sparse_uint64,262144,0,0,0.0,lookup_absent_late,25,19.46811228,2.087530992771334,0.8183121491663629,7
count7_2_5_16_32_48_64_256,sparse_uint64,262144,0,0,0.0,lookup_success,25,8.20752888,1.6153816417046605,0.6332296035482269,7
count7_2_5_16_32_48_64_256,sparse_uint64,524288,0,0,0.0,insert,25,2.80534456,0.3001425664391396,0.11765588604414272,7
count7_2_5_16_32_48_64_256,sparse_uint64,524288,0,0,0.0,lookup_absent_early,25,32.72538664,1.8422248678734865,0.7221521482064067,7
count7_2_5_16_32_48_64_256,sparse_uint64,524288,0,0,0.0,lookup_absent_late,25,14.09034024,1.4677084057059635,0.5753416950367376,7
count7_2_5_16_32_48_64_256,sparse_uint64,524288,0,0,0.0,lookup_success,25,5.204838519999999,0.34829606656240514,0.1365320580924628,7
count7_2_5_16_32_48_64_256,sparse_uint64,1048576,0,0,0.0,insert,25,2.36483696,0.15414437660963612,0.060424595630977365,7
count7_2_5_16_32_48_64_256,sparse_uint64,1048576,0,0,0.0,lookup_absent_early,25,24.79922392,1.8855154722991743,0.7391220651412763,7
count7_2_5_16_32_48_64_256,sparse_uint64,1048576,0,0,0.0,lookup_absent_late,25,9.932062080000001,0.9560202725444213,0.37475994683741315,7
count7_2_5_16_32_48_64_256,sparse_uint64,1048576,0,0,0.0,lookup_success,25,4.1506558799999995,0.24617848083983726,0.0965019644892162,7
count7_2_5_16_32_48_64_256,uuid_fixture,4096,0,0,0.0,insert,25,11.92118176,0.9567377820140196,0.3750412105494957,7
count7_2_5_16_32_48_64_256,uuid_fixture,4096,0,0,0.0,lookup_absent_early,25,285.49547744,4.730783039218551,1.8544669513736718,7
count7_2_5_16_32_48_64_256,uuid_fixture,4096,0,0,0.0,lookup_absent_late,25,29.10202828,1.2853703093210636,0.5038651612538569,7
count7_2_5_16_32_48_64_256,uuid_fixture,4096,0,0,0.0,lookup_success,25,23.07656316,1.0286989059919205,0.4032499711488328,7
count7_2_5_16_32_48_64_256,uuid_fixture,8192,0,0,0.0,insert,25,10.225077599999999,0.7144203307784452,0.2800527696651505,7
count7_2_5_16_32_48_64_256,uuid_fixture,8192,0,0,0.0,lookup_absent_early,25,238.1457748,18.480706319014597,7.244436877053722,7
count7_2_5_16_32_48_64_256,uuid_fixture,8192,0,0,0.0,lookup_absent_late,25,23.435959039999997,0.322726628007162,0.1265088381788075,7
count7_2_5_16_32_48_64_256,uuid_fixture,8192,0,0,0.0,lookup_success,25,18.78100332,0.4117965871622526,0.16142426216760303,7
count7_2_5_16_32_48_64_256,uuid_fixture,16384,0,0,0.0,insert,25,9.15995244,0.5939298170559998,0.23282048828595192,7
count7_2_5_16_32_48_64_256,uuid_fixture,16384,0,0,0.0,lookup_absent_early,25,263.96707204,11.059221995901895,4.335215022393543,7
count7_2_5_16_32_48_64_256,uuid_fixture,16384,0,0,0.0,lookup_absent_late,25,20.41285544,0.1834808116756993,0.07192447817687411,7
count7_2_5_16_32_48_64_256,uuid_fixture,16384,0,0,0.0,lookup_success,25,15.81909256,0.1573950075124368,0.061698842944875223,7
count7_2_5_16_32_48_64_256,uuid_fixture,32768,0,0,0.0,insert,25,8.91762844,0.5598415216668527,0.21945787649340626,7
count7_2_5_16_32_48_64_256,uuid_fixture,32768,0,0,0.0,lookup_absent_early,25,266.91904632,14.441706456001773,5.661148930752695,7
count7_2_5_16_32_48_64_256,uuid_fixture,32768,0,0,0.0,lookup_absent_late,25,21.886793200000003,0.39301408279941713,0.1540615204573715,7
count7_2_5_16_32_48_64_256,uuid_fixture,32768,0,0,0.0,lookup_success,25,16.0721666,0.3327612501633104,0.13044241006401766,7
count7_2_5_16_32_48_64_256,uuid_fixture,65536,0,0,0.0,insert,25,7.895051039999999,0.8514631963818464,0.3337735729816838,7
count7_2_5_16_32_48_64_256,uuid_fixture,65536,0,0,0.0,lookup_absent_early,25,234.23007376,9.208324226276638,3.6096630967004417,7
count7_2_5_16_32_48_64_256,uuid_fixture,65536,0,0,0.0,lookup_absent_late,25,18.48442644,0.7853003691290719,0.30783774469859615,7
count7_2_5_16_32_48_64_256,uuid_fixture,65536,0,0,0.0,lookup_success,25,13.8755094,1.1791996351427663,0.46224625697596433,7
count7_2_5_16_32_48_64_256,uuid_fixture,100000,0,0,0.0,insert,100,5.26775877,0.9155564475854283,0.17944906372674393,7
count7_2_5_16_32_48_64_256,uuid_fixture,100000,0,0,0.0,lookup_absent_early,100,252.39942458999997,22.47957351238245,4.40599640842696,7
count7_2_5_16_32_48_64_256,uuid_fixture,100000,0,0,0.0,lookup_absent_late,100,14.3662724,1.4622404743874753,0.28659913297994516,7
count7_2_5_16_32_48_64_256,uuid_fixture,100000,0,0,0.0,lookup_success,100,9.31109925,1.441956651896069,0.2826235037716295,7
count7_2_5_16_32_48_64_256,words_fixture,4096,0,0,0.0,insert,25,6.78103868,0.3745816344876999,0.14683600071917835,7
count7_2_5_16_32_48_64_256,words_fixture,4096,0,0,0.0,lookup_absent_early,25,202.07835452,12.860204500992271,5.04120016438897,7
count7_2_5_16_32_48_64_256,words_fixture,4096,0,0,0.0,lookup_absent_late,25,15.4337386,0.9719374714163717,0.38099948879521767,7
count7_2_5_16_32_48_64_256,words_fixture,4096,0,0,0.0,lookup_success,25,9.38972284,0.33159799101606385,0.12998641247829704,7
count7_2_5_16_32_48_64_256,words_fixture,8192,0,0,0.0,insert,25,6.108486279999999,0.3007583676130946,0.11789728010433309,7
count7_2_5_16_32_48_64_256,words_fixture,8192,0,0,0.0,lookup_absent_early,25,208.26863344,30.838119793427545,12.088542959023597,7
count7_2_5_16_32_48_64_256,words_fixture,8192,0,0,0.0,lookup_absent_late,25,14.551073200000001,0.4470757178272492,0.17525368138828168,7
count7_2_5_16_32_48_64_256,words_fixture,8192,0,0,0.0,lookup_success,25,8.02863924,0.17741650451533506,0.06954726977001134,7
count7_2_5_16_32_48_64_256,words_fixture,16384,0,0,0.0,insert,25,5.86825328,0.4020139093811018,0.15758945247739192,7
count7_2_5_16_32_48_64_256,words_fixture,16384,0,0,0.0,lookup_absent_early,25,210.2445138,29.72553136355529,11.652408294513673,7
