variant,workload,n,fanout_target,groups,prefix_len,operation,runs,mops_mean,mops_std,scans_mean,scans_std,avg_entries,mops_ci95,scans_ci95
node256_only,controlled_fanout,8000,8,1000,0,iter_full,10,79.2952555,7.305827120754889,9911.906935,913.2283931123231,8000.0,4.5281985630310295,566.0248222494309
node256_only,controlled_fanout,8000,8,1000,4,iter_prefix,10,47.705794,10.744285016649883,5963224.2524579,1343035.619363176,8.0,6.659376846596218,832422.1010408244
node256_only,controlled_fanout,10000,1,10000,0,iter_full,10,382.8497057,43.57711251347558,38284.9705901,4357.711252546138,10000.0,27.009374161617522,2700.9374169046396
node256_only,controlled_fanout,10000,1,10000,4,iter_prefix,10,25.0309759,3.1902215740562756,25030975.8158838,3190221.3568574684,1.0,1.977319817266571,1977319.6826453556
node256_only,controlled_fanout,16000,16,1000,0,iter_full,10,123.1868678,19.503108317319604,7699.17923,1218.9442649095433,16000.0,12.088151772197962,755.5094827111078
node256_only,controlled_fanout,16000,16,1000,4,iter_prefix,10,87.4994703,10.480509631893025,5468716.897499899,655031.8516302507,16.0,6.495887169318507,405992.94785737776
node256_only,controlled_fanout,17000,17,1000,0,iter_full,10,137.0927575,9.369542832401793,8064.279851900001,551.1495789297285,17000.0,5.80730281303941,341.6060481686951
node256_only,controlled_fanout,17000,17,1000,4,iter_prefix,10,95.5928174,10.493135071351059,5623106.9013392,617243.2497837542,17.0,6.5037124977675065,382571.3297774558
node256_only,controlled_fanout,20000,2,10000,0,iter_full,10,6.358882899999999,0.6987347718727759,317.9441409,34.93674004151412,20000.0,0.43308029845732104,21.65401582026848
node256_only,controlled_fanout,20000,2,10000,4,iter_prefix,10,4.1364705,0.5921519002225416,2068235.2713346998,296075.90946688055,2.0,0.36701955019799964,183509.74990734574
node256_only,controlled_fanout,30000,3,10000,0,iter_full,10,8.6490674,1.3811620058007679,288.3022484,46.03873332797312,30000.0,0.856053080179355,28.53510254947777
node256_only,controlled_fanout,30000,3,10000,4,iter_prefix,10,5.2578447,1.0233571127222023,1752614.8915151,341119.02866245504,3.0,0.6342833098434235,211427.76442433323
node256_only,controlled_fanout,32000,32,1000,0,iter_full,10,202.79264089999998,17.76828391081783,6337.2700269,555.2588685566029,32000.0,11.012896465058857,344.1530122667955
node256_only,controlled_fanout,32000,32,1000,4,iter_prefix,10,153.0107767,9.061119088117415,4781586.7725718,283159.96922254533,32.0,5.61613979582188,175504.36720557848
node256_only,controlled_fanout,33000,33,1000,0,iter_full,10,201.7205718,20.216314590895724,6112.7445963,612.6155941166596,33000.0,12.530201600338216,379.7030790789948
node256_only,controlled_fanout,33000,33,1000,4,iter_prefix,10,143.3661892,21.51056320080423,4344429.9723217,651835.2499431614,33.0,13.332385199638477,404011.673605084
node256_only,controlled_fanout,40000,4,10000,0,iter_full,10,12.372363199999999,0.8362541781734917,309.309083,20.90635255171409,40000.0,0.518315709548658,12.957891559458371
node256_only,controlled_fanout,40000,4,10000,4,iter_prefix,10,7.348804400000001,1.2195981477932436,1837201.1309324,304899.5191439546,4.0,0.7559147635212643,188978.6798450617
node256_only,controlled_fanout,48000,48,1000,0,iter_full,10,225.81357880000002,56.03832010235028,4704.4495589,1167.4649983616084,48000.0,34.73291064351327,723.6023027360958
node256_only,controlled_fanout,48000,48,1000,4,iter_prefix,10,183.2785099,26.235381913496965,3818302.2878568,546570.458464831,48.0,16.26085817768325,338767.8799002195
node256_only,controlled_fanout,49000,49,1000,0,iter_full,10,260.8095486,12.102922206008149,5322.6438484,246.9984140649152,49000.0,7.501468900903812,153.0912031113221
node256_only,controlled_fanout,49000,49,1000,4,iter_prefix,10,189.85514210000002,20.588568480654253,3874594.7376335002,420174.8691526478,49.0,12.760926951599075,260427.08200877564
node256_only,controlled_fanout,50000,5,10000,0,iter_full,10,13.4150527,2.2781529018687263,268.30105519999995,45.563055921620695,50000.0,1.4120137974933389,28.240274638508964
node256_only,controlled_fanout,50000,5,10000,4,iter_prefix,10,9.2651697,1.2585043692419673,1853033.9558636,251700.89836294772,5.0,0.7800290894073214,156005.8330757424
node256_only,controlled_fanout,60000,6,10000,0,iter_full,10,17.1929906,0.7739548889129566,286.5498434,12.89924982219233,60000.0,0.4797022100167582,7.995037870947349
node256_only,controlled_fanout,60000,6,10000,4,iter_prefix,10,10.435514999999999,1.4809026773987848,1739252.4752898999,246817.0873828614,6.0,0.9178729889098566,152978.8156694153
node256_only,controlled_fanout,64000,64,1000,0,iter_full,10,285.1333385,20.206425827766257,4455.208413099999,315.7254034545324,64000.0,12.524072481450938,195.68863245801558
node256_only,controlled_fanout,64000,64,1000,4,iter_prefix,10,223.6525032,15.711805601310605,3494570.3633920997,245496.96158331976,64.0,9.738278003370855,152160.5932218128
node256_only,controlled_fanout,65000,65,1000,0,iter_full,10,255.4048131,38.02140602790812,3929.3048181,584.9447064789839,65000.0,23.56591160648806,362.55248523551916
node256_only,controlled_fanout,65000,65,1000,4,iter_prefix,10,223.88639819999997,24.965504302281293,3444406.124795,384084.6798673374,65.0,15.473779879868571,238058.1509404513
node256_only,controlled_fanout,80000,8,10000,0,iter_full,10,21.235207600000003,2.0792802379952553,265.4400965,25.99100319556988,80000.0,1.2887512433850292,16.109390679060255
node256_only,controlled_fanout,80000,8,10000,4,iter_prefix,10,13.524080799999998,1.433152601610078,1690510.0988373999,179144.058725514,8.0,0.8882771853140136,111034.63795247869
node256_only,controlled_fanout,128000,128,1000,0,iter_full,10,313.79688649999997,64.40317732576055,2451.538176,503.1498218636301,128000.0,39.9175028646186,311.85549051382316
node256_only,controlled_fanout,128000,128,1000,4,iter_prefix,10,271.32789760000003,48.97608531463907,2119749.1988019003,382625.6665035652,128.0,30.355692172704817,237153.8450886871
node256_only,controlled_fanout,160000,16,10000,0,iter_full,10,29.1619106,2.820485834812515,182.2619414,17.62803668058896,160000.0,1.7481552318647995,10.925970331180423
node256_only,controlled_fanout,160000,16,10000,4,iter_prefix,10,20.5093776,2.7333073184802723,1281836.0943038,170831.71292279582,16.0,1.6941214276345609,105882.59264711478
